frame_id,window occupied,window facing,window angle,middle occupied,middle facing,middle angle,aisle occupied,aisle facing,aisle angle,window touch,window num touch,face touch,face num touch
25290,1.0,forward,-47.0,1.0,forward,14.0,1.0,left,7.0,,,,
25305,1.0,forward,-46.0,1.0,forward,25.0,1.0,left,7.0,,,,
25320,1.0,forward,-47.0,1.0,forward,17.0,1.0,left,6.0,,,,
25335,1.0,forward,-48.0,1.0,forward,15.0,1.0,left,8.0,,,,
25350,1.0,forward,-49.0,1.0,right,54.0,1.0,left,1.0,,,,
25365,1.0,forward,-47.0,1.0,forward,23.0,1.0,left,0.0,,,,
25380,1.0,forward,-46.0,1.0,forward,24.0,1.0,left,1.0,,,,
25395,1.0,forward,-48.0,1.0,right,43.0,1.0,left,1.0,,,,
25410,1.0,forward,-47.0,1.0,right,34.0,1.0,left,0.0,,,,
25425,1.0,forward,-46.0,1.0,right,34.0,1.0,left,1.0,,,,
25440,1.0,forward,-47.0,1.0,forward,24.0,1.0,left,-5.0,,,,
25455,1.0,forward,-46.0,1.0,forward,21.0,1.0,left,-5.0,,,,
25470,1.0,right,-10.0,1.0,forward,15.0,1.0,left,11.0,,,,
25485,1.0,forward,-46.0,1.0,forward,24.0,1.0,left,-5.0,,,,
25500,1.0,forward,-49.0,1.0,forward,11.0,1.0,left,-6.0,,,,
25515,1.0,forward,-49.0,1.0,forward,17.0,1.0,left,-4.0,,,,
25530,1.0,forward,-47.0,1.0,forward,21.0,1.0,forward,50.0,,,,
25545,1.0,forward,-47.0,1.0,forward,21.0,1.0,forward,50.0,,,,
25560,1.0,forward,-46.0,1.0,forward,15.0,1.0,forward,50.0,,,,
25575,1.0,forward,-45.0,1.0,forward,11.0,1.0,forward,43.0,,,,
25590,1.0,forward,-47.0,1.0,forward,21.0,1.0,left,-3.0,,,,
25605,1.0,forward,-47.0,1.0,forward,28.0,1.0,left,-8.0,,,,
25620,1.0,forward,-48.0,1.0,forward,28.0,1.0,left,-3.0,,,,
25635,1.0,forward,-48.0,1.0,forward,27.0,1.0,left,0.0,,,,
25650,1.0,forward,-46.0,1.0,right,30.0,1.0,left,2.0,,,,
25665,1.0,forward,-46.0,1.0,right,31.0,1.0,left,6.0,,,,
25680,1.0,forward,-46.0,1.0,forward,26.0,1.0,left,5.0,,,,
25695,1.0,forward,-46.0,1.0,forward,24.0,1.0,left,4.0,,,,
25710,1.0,forward,-46.0,1.0,forward,24.0,1.0,left,5.0,,,,
25725,1.0,forward,-47.0,1.0,forward,29.0,1.0,left,5.0,,,,
25740,1.0,forward,-49.0,1.0,right,30.0,1.0,left,5.0,,,,
25755,1.0,forward,-48.0,1.0,right,50.0,1.0,left,5.0,,,1.0,1.0
25770,1.0,forward,-48.0,1.0,right,37.0,1.0,left,3.0,,,,
25785,1.0,forward,-47.0,1.0,forward,28.0,1.0,left,4.0,,,,
25800,1.0,forward,-47.0,1.0,forward,24.0,1.0,left,4.0,,,,
25815,1.0,forward,-47.0,1.0,forward,25.0,1.0,left,-2.0,,,,
25830,1.0,forward,-48.0,1.0,forward,21.0,1.0,left,-5.0,,,,
25845,1.0,forward,-46.0,1.0,forward,26.0,1.0,left,-6.0,,,,
25860,1.0,forward,-45.0,1.0,forward,27.0,1.0,left,-6.0,,,,
25875,1.0,forward,-46.0,1.0,right,44.0,1.0,left,-6.0,,,,
25890,1.0,forward,-48.0,1.0,right,31.0,1.0,left,-3.0,,,,
25905,1.0,forward,-49.0,1.0,forward,26.0,1.0,left,-1.0,,,,
25920,1.0,forward,-47.0,1.0,forward,29.0,1.0,forward,32.0,,,,
25935,1.0,forward,-46.0,1.0,forward,29.0,1.0,forward,35.0,,,,
25950,1.0,forward,-46.0,1.0,right,47.0,1.0,forward,35.0,,,,
25965,1.0,forward,-46.0,1.0,forward,28.0,1.0,forward,35.0,,,,
25980,1.0,forward,-46.0,1.0,forward,25.0,1.0,forward,45.0,,,,
25995,1.0,forward,-46.0,1.0,forward,18.0,1.0,forward,46.0,,,,
26010,1.0,forward,-47.0,1.0,forward,20.0,1.0,forward,47.0,,,,
26025,1.0,forward,-48.0,1.0,forward,19.0,1.0,forward,47.0,,,,
26040,1.0,forward,-47.0,1.0,forward,28.0,1.0,forward,47.0,,,,
26055,1.0,forward,-47.0,1.0,forward,20.0,1.0,forward,48.0,,,,
26070,1.0,forward,-48.0,1.0,forward,21.0,1.0,forward,48.0,,,,
26085,1.0,forward,-47.0,1.0,forward,26.0,1.0,forward,47.0,,,,
26100,1.0,forward,-48.0,1.0,forward,20.0,1.0,forward,47.0,,,,
26115,1.0,forward,-48.0,1.0,forward,24.0,1.0,forward,47.0,,,,
26130,1.0,forward,-46.0,1.0,forward,22.0,1.0,forward,47.0,,,,
26145,1.0,forward,-47.0,1.0,forward,26.0,1.0,forward,46.0,,,,
26160,1.0,forward,-47.0,1.0,forward,20.0,1.0,forward,47.0,,,,
26175,1.0,forward,-48.0,1.0,forward,22.0,1.0,forward,47.0,,,,
26190,1.0,forward,-47.0,1.0,forward,21.0,1.0,forward,47.0,,,,
26205,1.0,forward,-47.0,1.0,forward,22.0,1.0,forward,46.0,,,,
26220,1.0,forward,-47.0,1.0,forward,22.0,1.0,forward,46.0,,,,
26235,1.0,forward,-46.0,1.0,forward,29.0,1.0,forward,46.0,,,,
26250,1.0,forward,-46.0,1.0,forward,28.0,1.0,forward,46.0,,,,
26265,1.0,forward,-47.0,1.0,forward,23.0,1.0,forward,46.0,,,,
26280,1.0,forward,-45.0,1.0,forward,28.0,1.0,forward,46.0,,,,
26295,1.0,forward,-46.0,1.0,forward,17.0,1.0,forward,46.0,,,,
26310,1.0,forward,-45.0,1.0,forward,28.0,1.0,forward,46.0,,,,
26325,1.0,forward,-47.0,1.0,forward,11.0,1.0,forward,46.0,,,,
26340,1.0,forward,-46.0,1.0,forward,11.0,1.0,left,-5.0,,,,
26355,1.0,forward,-44.0,1.0,forward,17.0,1.0,left,-8.0,,,,
26370,1.0,forward,-45.0,1.0,right,48.0,1.0,left,-2.0,,,,
26385,1.0,forward,-47.0,1.0,forward,16.0,1.0,left,-2.0,,,,
26400,1.0,forward,-48.0,1.0,forward,22.0,1.0,left,1.0,,,,
26415,1.0,forward,-48.0,1.0,forward,27.0,1.0,left,0.0,,,,
26430,1.0,forward,-48.0,1.0,forward,25.0,1.0,left,0.0,,,,
26445,1.0,forward,-46.0,1.0,forward,28.0,1.0,left,1.0,,,,
26460,1.0,forward,-46.0,1.0,forward,27.0,1.0,left,0.0,,,,
26475,1.0,forward,-46.0,1.0,forward,23.0,1.0,left,-2.0,,,,
26490,1.0,forward,-46.0,1.0,forward,25.0,1.0,left,-2.0,,,,
26505,1.0,forward,-45.0,1.0,forward,25.0,1.0,left,-1.0,,,,
26520,1.0,forward,-46.0,1.0,forward,26.0,1.0,left,-1.0,,,,
26535,1.0,forward,-48.0,1.0,forward,20.0,1.0,left,0.0,,,,
26550,1.0,forward,-46.0,1.0,forward,21.0,1.0,left,-1.0,,,,
26565,1.0,right,-21.0,1.0,forward,25.0,1.0,left,-4.0,,,1.0,1.0
26580,1.0,right,-23.0,1.0,forward,24.0,1.0,left,-6.0,,,1.0,1.0
26595,1.0,right,-24.0,1.0,forward,23.0,1.0,left,-14.0,,,1.0,2.0
26610,1.0,right,-25.0,1.0,forward,28.0,1.0,left,-10.0,,,1.0,1.0
26625,1.0,right,-25.0,1.0,right,32.0,1.0,left,5.0,,,1.0,1.0
26640,1.0,right,-26.0,1.0,right,34.0,1.0,left,5.0,,,,
26655,1.0,right,-26.0,1.0,right,33.0,1.0,left,4.0,,,,
26670,1.0,right,-26.0,1.0,right,30.0,1.0,left,6.0,,,1.0,1.0
26685,1.0,right,-26.0,1.0,forward,29.0,1.0,left,7.0,,,1.0,1.0
26700,1.0,right,-26.0,1.0,forward,24.0,1.0,left,4.0,,,1.0,2.0
26715,1.0,right,-27.0,1.0,forward,15.0,1.0,left,0.0,,,1.0,1.0
26730,1.0,right,-27.0,1.0,forward,7.0,1.0,left,-14.0,,,1.0,1.0
26745,1.0,right,-28.0,1.0,forward,21.0,1.0,left,-12.0,,,1.0,2.0
26760,1.0,right,-29.0,1.0,forward,20.0,1.0,left,-9.0,,,,
26775,1.0,right,-29.0,1.0,forward,23.0,1.0,left,-8.0,,,1.0,1.0
26790,1.0,forward,-31.0,1.0,forward,26.0,1.0,left,-8.0,,,,
26805,1.0,forward,-32.0,1.0,forward,26.0,1.0,left,-9.0,,,1.0,2.0
26820,1.0,forward,-32.0,1.0,forward,22.0,1.0,left,-9.0,,,,
26835,1.0,forward,-49.0,1.0,forward,19.0,1.0,left,-10.0,,,,
26850,1.0,forward,-48.0,1.0,forward,28.0,1.0,left,-12.0,,,,
26865,1.0,forward,-50.0,1.0,right,30.0,1.0,left,-10.0,,,,
26880,1.0,forward,-45.0,1.0,right,31.0,1.0,left,-4.0,,,,
26895,1.0,forward,-47.0,1.0,right,31.0,1.0,left,-3.0,,,,
26910,1.0,forward,-47.0,1.0,forward,28.0,1.0,left,2.0,,,,
26925,1.0,forward,-47.0,1.0,forward,27.0,1.0,left,2.0,,,,
26940,1.0,forward,-46.0,1.0,forward,26.0,1.0,left,-12.0,,,,
26955,1.0,forward,-46.0,1.0,forward,24.0,1.0,left,-11.0,,,,
26970,1.0,forward,-46.0,1.0,right,41.0,1.0,left,18.0,,,,
26985,1.0,forward,-46.0,1.0,right,47.0,1.0,forward,43.0,,,1.0,7.0
27000,1.0,forward,-47.0,1.0,right,53.0,1.0,forward,38.0,,,1.0,10.0
27015,1.0,forward,-46.0,1.0,right,57.0,1.0,left,29.0,,,1.0,8.0
27030,1.0,forward,-47.0,1.0,right,50.0,1.0,left,-4.0,,,,
27045,1.0,forward,-47.0,1.0,forward,28.0,1.0,left,10.0,,,1.0,14.0
27060,1.0,forward,-47.0,1.0,forward,29.0,1.0,forward,40.0,,,,
27075,1.0,forward,-47.0,1.0,right,30.0,1.0,forward,47.0,,,,
27090,1.0,forward,-49.0,1.0,right,42.0,1.0,forward,46.0,,,,
27105,1.0,forward,-51.0,1.0,right,56.0,1.0,left,-1.0,,,,
27120,1.0,forward,-49.0,1.0,right,54.0,1.0,left,-7.0,,,,
27135,1.0,forward,-50.0,1.0,right,50.0,1.0,left,0.0,,,,
27150,1.0,forward,-49.0,1.0,right,55.0,1.0,left,13.0,,,,
27165,1.0,forward,-47.0,1.0,right,40.0,1.0,left,26.0,,,,
27180,1.0,forward,-48.0,1.0,forward,27.0,1.0,left,22.0,,,,
27195,1.0,forward,-47.0,1.0,right,32.0,1.0,left,-8.0,,,,
27210,1.0,forward,-46.0,1.0,right,35.0,1.0,left,-8.0,,,,
27225,1.0,forward,-47.0,1.0,right,46.0,1.0,left,-8.0,,,,
27240,1.0,forward,-47.0,1.0,right,35.0,1.0,left,-8.0,,,,
27255,1.0,forward,-47.0,1.0,right,35.0,1.0,left,-6.0,,,1.0,2.0
27270,1.0,forward,-46.0,1.0,right,35.0,1.0,left,-9.0,,,,
27285,1.0,forward,-47.0,1.0,forward,23.0,1.0,left,-8.0,,,1.0,1.0
27300,1.0,forward,-46.0,1.0,forward,23.0,1.0,left,-5.0,,,,
27315,1.0,forward,-47.0,1.0,forward,19.0,1.0,left,-1.0,,,,
27330,1.0,forward,-47.0,1.0,forward,23.0,1.0,left,26.0,,,,
27345,1.0,forward,-47.0,1.0,right,33.0,1.0,left,22.0,,,,
27360,1.0,forward,-47.0,1.0,right,38.0,1.0,left,1.0,,,,
27375,1.0,forward,-48.0,1.0,right,33.0,1.0,left,1.0,,,,
27390,1.0,forward,-46.0,1.0,right,34.0,1.0,left,0.0,,,,
27405,1.0,forward,-47.0,1.0,right,34.0,1.0,left,0.0,,,,
27420,1.0,forward,-47.0,1.0,right,34.0,1.0,left,-4.0,,,,
27435,1.0,forward,-47.0,1.0,forward,28.0,1.0,left,-6.0,,,,
27450,1.0,forward,-46.0,1.0,forward,26.0,1.0,left,-5.0,,,,
27465,1.0,forward,-47.0,1.0,forward,26.0,1.0,left,-4.0,,,,
27480,1.0,right,-18.0,1.0,right,32.0,1.0,left,-4.0,,,1.0,1.0
27495,1.0,right,-22.0,1.0,forward,26.0,1.0,left,-4.0,,,1.0,3.0
27510,1.0,right,-24.0,1.0,forward,24.0,1.0,left,-4.0,,,,
27525,1.0,right,-25.0,1.0,forward,24.0,1.0,left,-4.0,,,,
27540,1.0,forward,-45.0,1.0,forward,26.0,1.0,left,-2.0,,,,
27555,1.0,forward,-50.0,1.0,right,43.0,1.0,left,-1.0,,,,
27570,1.0,forward,-48.0,1.0,right,57.0,1.0,left,-5.0,,,,
27585,1.0,forward,-49.0,1.0,right,48.0,1.0,left,12.0,,,,
27600,1.0,forward,-49.0,1.0,forward,25.0,1.0,left,1.0,,,,
27615,1.0,forward,-47.0,1.0,right,55.0,1.0,left,-1.0,,,,
27630,1.0,forward,-47.0,1.0,right,36.0,1.0,left,2.0,,,1.0,5.0
27645,1.0,forward,-47.0,1.0,forward,3.0,1.0,left,-3.0,,,,
27660,1.0,forward,-47.0,1.0,right,43.0,1.0,left,-6.0,,,,
27675,1.0,forward,-48.0,1.0,right,48.0,1.0,left,8.0,,,,
27690,1.0,forward,-47.0,1.0,right,31.0,1.0,left,5.0,,,,
27705,1.0,forward,-47.0,1.0,forward,8.0,1.0,left,4.0,,,,
27720,1.0,forward,-46.0,1.0,forward,-26.0,1.0,left,4.0,,,,
27735,1.0,forward,-47.0,1.0,right,40.0,1.0,left,2.0,,,,
27750,1.0,forward,-47.0,1.0,right,48.0,1.0,left,0.0,,,,
27765,1.0,forward,-47.0,1.0,right,49.0,1.0,left,11.0,,,,
27780,1.0,forward,-46.0,1.0,right,49.0,1.0,left,9.0,,,,
27795,1.0,forward,-47.0,1.0,forward,-19.0,1.0,left,5.0,,,,
27810,1.0,forward,-47.0,1.0,forward,-15.0,1.0,left,21.0,,,,
27825,1.0,forward,-48.0,1.0,forward,10.0,1.0,left,22.0,,,,
27840,1.0,forward,-50.0,1.0,right,34.0,1.0,left,26.0,,,,
27855,1.0,forward,-46.0,1.0,right,37.0,1.0,left,20.0,,,,
27870,1.0,forward,-46.0,1.0,right,32.0,1.0,left,19.0,,,,
27885,1.0,forward,-45.0,1.0,right,34.0,1.0,left,-3.0,,,,
27900,1.0,forward,-44.0,1.0,forward,26.0,1.0,left,6.0,,,,
27915,1.0,forward,-45.0,1.0,right,33.0,1.0,left,2.0,,,,
27930,1.0,forward,-48.0,1.0,forward,3.0,1.0,left,22.0,,,,
27945,1.0,forward,-48.0,1.0,forward,16.0,1.0,left,24.0,,,,
27960,1.0,forward,-46.0,1.0,forward,15.0,1.0,left,-5.0,,,,
27975,1.0,forward,-46.0,1.0,forward,9.0,1.0,left,-7.0,,,,
27990,1.0,forward,-45.0,1.0,right,58.0,1.0,left,-6.0,,,,
28005,1.0,forward,-46.0,1.0,right,48.0,1.0,left,-7.0,,,,
28020,1.0,forward,-46.0,1.0,,,1.0,left,0.0,,,,
28035,1.0,forward,-47.0,1.0,forward,6.0,1.0,left,9.0,,,,
28050,1.0,forward,-46.0,1.0,forward,0.0,1.0,left,9.0,,,1.0,2.0
28065,1.0,forward,-46.0,1.0,forward,5.0,1.0,left,19.0,,,1.0,7.0
28080,1.0,forward,-46.0,1.0,right,46.0,1.0,left,21.0,,,1.0,4.0
28095,1.0,forward,-46.0,1.0,right,55.0,1.0,left,22.0,,,,
28110,1.0,forward,-46.0,1.0,forward,15.0,1.0,left,24.0,,,1.0,7.0
28125,1.0,forward,-46.0,1.0,forward,16.0,1.0,left,26.0,,,1.0,7.0
28140,1.0,forward,-46.0,1.0,right,44.0,1.0,left,9.0,,,1.0,3.0
28155,1.0,forward,-45.0,1.0,right,58.0,1.0,left,-3.0,,,,
28170,1.0,forward,-46.0,1.0,right,63.0,1.0,left,-7.0,,,,
28185,1.0,forward,-47.0,1.0,right,61.0,1.0,left,-1.0,,,,
28200,1.0,forward,-46.0,1.0,right,58.0,1.0,left,1.0,,,,
28215,1.0,forward,-47.0,1.0,forward,15.0,1.0,left,3.0,,,,
28230,1.0,forward,-46.0,1.0,forward,1.0,1.0,left,5.0,,,,
28245,1.0,forward,-47.0,1.0,forward,-8.0,1.0,left,6.0,,,,
28260,1.0,forward,-47.0,1.0,forward,-8.0,1.0,left,6.0,,,,
28275,1.0,forward,-47.0,1.0,forward,-2.0,1.0,left,6.0,,,,
28290,1.0,forward,-47.0,1.0,forward,17.0,1.0,left,5.0,,,,
28305,1.0,forward,-48.0,1.0,forward,21.0,1.0,left,3.0,,,,
28320,1.0,forward,-47.0,1.0,forward,20.0,1.0,left,7.0,,,,
28335,1.0,forward,-47.0,1.0,forward,28.0,1.0,left,2.0,,,,
28350,1.0,forward,-49.0,1.0,forward,26.0,1.0,left,-2.0,,,,
28365,1.0,forward,-49.0,1.0,forward,26.0,1.0,left,0.0,,,,
28380,1.0,forward,-50.0,1.0,right,47.0,1.0,left,4.0,,,,
28395,1.0,left,-68.0,1.0,right,54.0,1.0,left,0.0,,,,
28410,1.0,left,-66.0,1.0,right,50.0,1.0,left,4.0,,,,
28425,1.0,left,-65.0,1.0,right,44.0,1.0,left,4.0,,,,
28440,1.0,forward,-59.0,1.0,right,42.0,1.0,left,5.0,,,1.0,8.0
28455,1.0,forward,-53.0,1.0,right,50.0,1.0,left,5.0,,,1.0,1.0
28470,1.0,forward,-58.0,1.0,right,53.0,1.0,left,8.0,,,,
28485,1.0,forward,-52.0,1.0,right,41.0,1.0,left,7.0,,,1.0,2.0
28500,1.0,forward,-44.0,1.0,right,39.0,1.0,left,8.0,,,1.0,2.0
28515,1.0,forward,-45.0,1.0,right,32.0,1.0,left,8.0,,,1.0,2.0
28530,1.0,forward,-43.0,1.0,forward,29.0,1.0,left,7.0,,,1.0,2.0
28545,1.0,forward,-36.0,1.0,right,33.0,1.0,left,6.0,,,1.0,2.0
28560,1.0,,,1.0,right,32.0,1.0,left,7.0,,,,
28575,1.0,,,1.0,forward,26.0,1.0,left,4.0,,,,
28590,1.0,,,1.0,forward,27.0,1.0,left,-6.0,,,,
28605,1.0,,,1.0,forward,29.0,1.0,left,-7.0,,,1.0,2.0
28620,1.0,,,1.0,forward,28.0,1.0,left,-4.0,,,,
28635,1.0,right,4.0,1.0,forward,28.0,1.0,left,-4.0,,,1.0,2.0
28650,1.0,,,1.0,forward,24.0,1.0,left,-5.0,,,1.0,3.0
28665,1.0,,,1.0,forward,23.0,1.0,left,-4.0,,,1.0,3.0
28680,1.0,,,1.0,forward,25.0,1.0,left,-3.0,,,,
28695,1.0,forward,-54.0,1.0,forward,27.0,1.0,left,12.0,,,1.0,1.0
28710,1.0,right,7.0,1.0,forward,27.0,1.0,left,-7.0,,,,
28725,1.0,right,5.0,1.0,left,-38.0,1.0,left,-8.0,,,1.0,1.0
28740,1.0,right,5.0,1.0,forward,-20.0,1.0,left,-7.0,,,,
28755,1.0,right,9.0,1.0,left,-31.0,1.0,left,-5.0,,,,
28770,1.0,right,14.0,1.0,left,-30.0,1.0,left,-5.0,,,,
28785,1.0,right,13.0,1.0,forward,-21.0,1.0,left,-1.0,,,,
28800,1.0,right,10.0,1.0,forward,-8.0,1.0,left,0.0,,,,
28815,1.0,right,22.0,1.0,right,44.0,1.0,left,-6.0,,,,
28830,1.0,right,12.0,1.0,forward,3.0,1.0,left,-11.0,,,,
28845,1.0,right,8.0,1.0,forward,4.0,1.0,left,-13.0,,,,
28860,1.0,right,6.0,1.0,forward,2.0,1.0,left,1.0,,,1.0,4.0
28875,1.0,right,1.0,1.0,forward,3.0,1.0,left,-2.0,,,,
28890,1.0,right,4.0,1.0,forward,10.0,1.0,left,0.0,,,,
28905,1.0,right,-3.0,1.0,forward,0.0,1.0,left,29.0,,,,
28920,1.0,forward,-45.0,1.0,forward,24.0,1.0,forward,41.0,,,,
28935,1.0,forward,-48.0,1.0,forward,29.0,1.0,left,15.0,,,,
28950,1.0,right,-17.0,1.0,right,34.0,1.0,left,12.0,,,,
28965,1.0,right,-20.0,1.0,forward,23.0,1.0,left,15.0,,,,
28980,1.0,right,-24.0,1.0,forward,27.0,1.0,left,16.0,,,1.0,2.0
28995,1.0,forward,-46.0,1.0,forward,12.0,1.0,forward,57.0,,,,
29010,1.0,left,-67.0,1.0,forward,19.0,1.0,forward,59.0,,,,
29025,1.0,forward,-41.0,1.0,forward,21.0,1.0,right,60.0,,,,
29040,1.0,forward,-38.0,1.0,forward,24.0,1.0,right,64.0,,,1.0,3.0
29055,1.0,forward,-32.0,1.0,right,57.0,1.0,left,0.0,,,,
29070,1.0,forward,-31.0,1.0,right,48.0,1.0,left,-12.0,,,,
29085,1.0,forward,-30.0,1.0,right,38.0,1.0,left,19.0,,,,
29100,1.0,forward,-32.0,1.0,right,31.0,1.0,left,20.0,,,,
29115,1.0,right,-24.0,1.0,right,39.0,1.0,forward,44.0,,,,
29130,1.0,right,-20.0,1.0,right,49.0,1.0,forward,40.0,,,,
29145,1.0,forward,-55.0,1.0,right,47.0,1.0,forward,42.0,,,,
29160,1.0,forward,-59.0,1.0,right,48.0,1.0,forward,44.0,,,,
29175,1.0,forward,-47.0,1.0,right,40.0,1.0,forward,43.0,,,,
29190,1.0,forward,-36.0,1.0,forward,5.0,1.0,forward,43.0,,,,
29205,1.0,forward,-41.0,1.0,forward,14.0,1.0,forward,39.0,,,1.0,2.0
29220,1.0,forward,-31.0,1.0,right,59.0,1.0,left,17.0,,,,
29235,1.0,forward,-39.0,1.0,right,52.0,1.0,left,18.0,,,1.0,3.0
29250,1.0,forward,-42.0,1.0,right,42.0,1.0,left,15.0,,,1.0,5.0
29265,1.0,forward,-48.0,1.0,forward,15.0,1.0,left,15.0,,,,
29280,1.0,forward,-51.0,1.0,forward,19.0,1.0,left,16.0,,,,
29295,1.0,forward,-50.0,1.0,forward,21.0,1.0,left,15.0,,,,
29310,1.0,left,-61.0,1.0,forward,9.0,1.0,left,15.0,,,,
29325,1.0,left,-62.0,1.0,forward,-18.0,1.0,left,21.0,,,,
29340,1.0,forward,-40.0,1.0,right,35.0,1.0,forward,43.0,,,,
29355,1.0,forward,-47.0,1.0,right,34.0,1.0,forward,43.0,,,,
29370,1.0,forward,-39.0,1.0,right,36.0,1.0,forward,42.0,,,1.0,2.0
29385,1.0,right,-21.0,1.0,right,34.0,1.0,forward,42.0,,,,
29400,1.0,right,-19.0,1.0,right,36.0,1.0,forward,42.0,,,,
29415,1.0,right,-6.0,1.0,right,40.0,1.0,forward,38.0,,,,
29430,1.0,right,-19.0,1.0,right,42.0,1.0,forward,37.0,,,,
29445,1.0,right,-16.0,1.0,right,40.0,1.0,forward,37.0,,,,
29460,1.0,right,-15.0,1.0,right,39.0,1.0,forward,38.0,,,,
29475,1.0,right,-10.0,1.0,right,53.0,1.0,forward,38.0,,,,
29490,1.0,right,-23.0,1.0,right,52.0,1.0,forward,40.0,,,,
29505,1.0,left,-62.0,1.0,right,56.0,1.0,forward,35.0,,,,
29520,1.0,left,-60.0,1.0,right,53.0,1.0,forward,34.0,,,1.0,2.0
29535,1.0,right,-22.0,1.0,right,50.0,1.0,forward,32.0,,,,
29550,1.0,right,-15.0,1.0,right,45.0,1.0,forward,32.0,,,,
29565,1.0,right,-16.0,1.0,right,54.0,1.0,forward,36.0,,,,
29580,1.0,right,-13.0,1.0,right,57.0,1.0,forward,38.0,,,,
29595,1.0,right,-15.0,1.0,right,46.0,1.0,forward,38.0,,,,
29610,1.0,forward,-48.0,1.0,right,57.0,1.0,forward,38.0,,,,
29625,1.0,forward,-48.0,1.0,right,57.0,1.0,forward,36.0,,,,
29640,1.0,left,-60.0,1.0,right,45.0,1.0,forward,36.0,,,,
29655,1.0,forward,-41.0,1.0,right,45.0,1.0,forward,40.0,,,,
29670,1.0,forward,-38.0,1.0,right,45.0,1.0,forward,41.0,,,,
29685,1.0,forward,-36.0,1.0,right,45.0,1.0,forward,39.0,,,,
29700,1.0,forward,-37.0,1.0,right,45.0,1.0,forward,38.0,,,,
29715,1.0,forward,-38.0,1.0,right,46.0,1.0,forward,37.0,,,,
29730,1.0,forward,-39.0,1.0,right,46.0,1.0,forward,36.0,,,,
29745,1.0,forward,-37.0,1.0,right,45.0,1.0,forward,38.0,,,,
29760,1.0,forward,-36.0,1.0,right,45.0,1.0,forward,40.0,,,,
29775,1.0,forward,-36.0,1.0,right,46.0,1.0,forward,36.0,,,,
29790,1.0,forward,-41.0,1.0,right,46.0,1.0,forward,35.0,,,,
29805,1.0,forward,-41.0,1.0,right,46.0,1.0,forward,36.0,,,,
29820,1.0,forward,-39.0,1.0,right,45.0,1.0,forward,37.0,,,,
29835,1.0,forward,-55.0,1.0,right,59.0,1.0,forward,34.0,,,,
29850,1.0,left,-69.0,1.0,right,59.0,1.0,forward,36.0,,,,
29865,1.0,left,-62.0,1.0,right,47.0,1.0,forward,36.0,,,,
29880,1.0,forward,-53.0,1.0,right,47.0,1.0,forward,37.0,,,,
29895,1.0,forward,-50.0,1.0,right,46.0,1.0,forward,37.0,,,,
29910,1.0,forward,-47.0,1.0,right,46.0,1.0,forward,36.0,,,,
29925,1.0,forward,-43.0,1.0,right,45.0,1.0,forward,37.0,,,,
29940,1.0,right,18.0,1.0,right,47.0,1.0,forward,38.0,,,,
29955,1.0,right,22.0,1.0,right,62.0,1.0,forward,36.0,,,,
29970,1.0,right,26.0,1.0,right,62.0,1.0,forward,38.0,,,,
29985,1.0,right,20.0,1.0,forward,-22.0,1.0,forward,37.0,,,,
30000,1.0,right,16.0,1.0,forward,11.0,1.0,forward,38.0,,,,
30015,1.0,right,11.0,1.0,forward,13.0,1.0,forward,35.0,,,,
30030,1.0,right,20.0,1.0,forward,1.0,1.0,left,10.0,,,,
30045,1.0,right,14.0,1.0,right,39.0,1.0,left,19.0,,,,
30060,1.0,forward,-58.0,1.0,right,38.0,1.0,forward,35.0,,,,
30075,1.0,forward,-43.0,1.0,forward,12.0,1.0,forward,37.0,,,,
30090,1.0,right,6.0,1.0,forward,16.0,1.0,forward,35.0,,,,
30105,1.0,right,0.0,1.0,forward,23.0,1.0,forward,38.0,,,,
30120,1.0,right,-1.0,1.0,forward,13.0,1.0,forward,37.0,,,,
30135,1.0,right,-3.0,1.0,forward,10.0,1.0,forward,35.0,,,,
30150,1.0,forward,-49.0,1.0,right,37.0,1.0,forward,35.0,,,,
30165,1.0,right,14.0,1.0,right,34.0,1.0,forward,35.0,,,,
30180,1.0,left,-62.0,1.0,forward,14.0,1.0,forward,36.0,,,,
30195,1.0,left,-65.0,1.0,forward,16.0,1.0,forward,38.0,,,,
30210,1.0,forward,-59.0,1.0,forward,23.0,1.0,forward,36.0,,,,
30225,1.0,forward,-51.0,1.0,forward,27.0,1.0,forward,36.0,1.0,10.0,,
30240,1.0,forward,-52.0,1.0,forward,20.0,1.0,forward,37.0,,,,
30255,1.0,forward,-53.0,1.0,right,44.0,1.0,forward,37.0,,,,
30270,1.0,forward,-56.0,1.0,right,48.0,1.0,forward,34.0,,,,
30285,1.0,right,-10.0,1.0,right,46.0,1.0,forward,37.0,,,,
30300,1.0,right,-19.0,1.0,right,40.0,1.0,forward,36.0,,,1.0,3.0
30315,1.0,left,-62.0,1.0,right,46.0,1.0,forward,39.0,,,,
30330,1.0,forward,-36.0,1.0,right,42.0,1.0,forward,35.0,,,,
30345,1.0,forward,-52.0,1.0,right,47.0,1.0,forward,37.0,,,,
30360,1.0,forward,-52.0,1.0,right,47.0,1.0,forward,39.0,,,,
30375,1.0,forward,-40.0,1.0,right,62.0,1.0,forward,37.0,,,,
30390,1.0,forward,-30.0,1.0,right,63.0,1.0,forward,34.0,,,,
30405,1.0,forward,-40.0,1.0,right,48.0,1.0,forward,34.0,,,,
